    0.724280     0.155116     0.514869
    0.720876     0.134232     0.444178
    0.750852     0.053173     0.578212
    0.723754     0.145548     0.494768
    0.736286     0.121326     0.444093
    0.690396     0.155169     0.429641
    0.733617     0.152764     0.457183
    0.691119     0.114529     0.524116
    0.714335     0.129506     0.513780
    0.716206     0.119818     0.462403
    0.712293     0.113298     0.469199
    0.728237     0.086913     0.483605
    0.737528     0.161178     0.592405
    0.714457     0.145489     0.514168
    0.714176     0.116042     0.489053
    0.695809     0.076668     0.489764
    0.722829     0.118296     0.567407
    0.717337     0.114314     0.440452
    0.705106     0.102239     0.526817
    0.716927     0.179578     0.523950
    0.714975     0.173812     0.556624
    0.682334     0.115960     0.481685
    0.711657     0.126013     0.464901
    0.685827     0.080225     0.424291
    0.712968     0.086233     0.467640
    0.737273     0.099817     0.538100
    0.698438     0.116460     0.451809
    0.731836     0.076436     0.528289
    0.687747     0.088486     0.466347
    0.715637     0.206118     0.457911
    0.720471     0.157319     0.430235
    0.680419     0.097446     0.373628
    0.686984     0.187497     0.489583
    0.697495     0.057271     0.501150
    0.688215     0.186236     0.405195
    0.701120     0.132258     0.427303
    0.716190     0.141608     0.488492
    0.706223     0.162800     0.450596
    0.729387     0.169626     0.502363
    0.705948     0.174499     0.411855
    0.732533     0.126156     0.464443
    0.724201     0.174612     0.485505
    0.709590     0.124717     0.485060
    0.732837     0.062834     0.440269
    0.724895     0.103226     0.417845
    0.665764     0.243379     0.476187
    0.733061     0.217004     0.575634
    0.739309     0.191826     0.487799
    0.709988     0.092403     0.499729
    0.732625     0.143007     0.472379
    0.717812     0.119057     0.469002
    0.709806     0.179058     0.484172
    0.723406     0.132191     0.446017
    0.736070     0.125439     0.520860
    0.653227     0.092799     0.383528
    0.728822     0.113162     0.457049
    0.726978     0.129499     0.459641
    0.710296     0.151733     0.444915
    0.730498     0.082063     0.450885
    0.729443     0.062201     0.487605
    0.713351     0.096158     0.447971
    0.719144     0.104693     0.426676
    0.729426     0.076415     0.481357
    0.715881     0.129263     0.474366
    0.715502     0.162176     0.486919
    0.710476     0.090891     0.482365
    0.718806     0.191310     0.495221
    0.733535     0.171312     0.556198
    0.737733     0.104977     0.466690
    0.722796     0.072092     0.455716
    0.716007     0.113848     0.489979
    0.741319     0.188065     0.496000
    0.670890     0.102940     0.512349
    0.751358     0.109575     0.472383
    0.697079     0.130690     0.472446
    0.719208     0.063489     0.411767
    0.731896     0.130445     0.540064
    0.703861     0.078329     0.441285
    0.744791     0.190802     0.460924
    0.704810     0.093885     0.503946
    0.730436     0.114159     0.409519
    0.727461     0.174776     0.475127
    0.695937     0.088423     0.360153
    0.741939     0.098635     0.443627
    0.695414     0.139312     0.560497
    0.706679     0.158910     0.446606
    0.728276     0.079727     0.543212
    0.691785     0.092296     0.518318
    0.729243     0.085788     0.520890
    0.720578     0.125089     0.483603
    0.710095     0.111948     0.483832
    0.706666     0.157622     0.414865
    0.694777     0.151608     0.542470
    0.700186     0.092704     0.477964
    0.697663     0.112717     0.395569
    0.689229     0.091046     0.484910
    0.704117     0.074281     0.466438
    0.714210     0.124385     0.526983
    0.690654     0.156439     0.493632
    0.729071     0.130057     0.462048
    0.689567     0.180221     0.458209
    0.701616     0.089062     0.512596
    0.741198     0.125918     0.484316
    0.714274     0.103436     0.539796
    0.721507     0.089472     0.464086
    0.718371     0.096600     0.483371
    0.714283     0.108769     0.554613
    0.732895     0.177284     0.417659
    0.706049     0.065622     0.483175
    0.694501     0.101263     0.491015
    0.674381     0.090939     0.445928
    0.736783     0.071936     0.522023
    0.700010     0.173004     0.415817
    0.709777     0.084460     0.530521
    0.727737     0.148827     0.476894
    0.732950     0.094306     0.461635
    0.721839     0.174832     0.412877
    0.688707     0.080937     0.399194
    0.722871     0.162454     0.548702
    0.739076     0.130632     0.542732
    0.716402     0.145145     0.481232
    0.731358     0.196620     0.488509
    0.736502     0.077768     0.478803
    0.704670     0.106564     0.422863
    0.724595     0.076530     0.485070
    0.733216     0.141177     0.467136
    0.717127     0.107733     0.479419
    0.718856     0.126539     0.471675
    0.727617     0.152715     0.463355
    0.705052     0.089220     0.443279
    0.722387     0.099016     0.554898
    0.744043     0.116896     0.462469
    0.739223     0.128139     0.444216
    0.652535     0.081019     0.468322
    0.727901     0.130213     0.443143
    0.735266     0.146579     0.513452
    0.713446     0.161893     0.464768
    0.709840     0.155234     0.517247
    0.729673     0.123041     0.494679
    0.732010     0.121181     0.556527
    0.700840     0.103576     0.460769
    0.718459     0.082932     0.403948
    0.723019     0.148633     0.507613
    0.723210     0.124893     0.454753
    0.652517     0.065083     0.473969
    0.741295     0.115288     0.488681
    0.721820     0.113268     0.431866
    0.718622     0.205382     0.562714
    0.754002     0.052292     0.586041
    0.689250     0.116036     0.505752
    0.646424     0.105028     0.428875
    0.713180     0.142567     0.423545
    0.698553     0.133243     0.491803
    0.705528     0.117788     0.477240
    0.716828     0.208209     0.507746
    0.726416     0.102370     0.504165
    0.655752     0.187527     0.463575
    0.714583     0.091524     0.402450
    0.734636     0.113771     0.455727
    0.724070     0.135223     0.477550
    0.730133     0.152089     0.433841
    0.722514     0.154936     0.434451
    0.722863     0.155186     0.422761
    0.662816     0.135224     0.496036
    0.715156     0.116058     0.449336
    0.738698     0.115198     0.578275
    0.707915     0.098265     0.489795
    0.682760     0.069722     0.427828
    0.715739     0.115101     0.401744
    0.692123     0.131215     0.441004
    0.720864     0.122349     0.397979
    0.722771     0.094533     0.475018
    0.710517     0.078940     0.442677
    0.707181     0.231966     0.525717
    0.712765     0.116321     0.365910
    0.715792     0.080976     0.497760
    0.716044     0.093584     0.430153
    0.723690     0.119413     0.560936
    0.691096     0.120895     0.517748
    0.713852     0.225576     0.491819
    0.725082     0.114446     0.536727
    0.736415     0.097376     0.490255
    0.745751     0.195015     0.602032
    0.693268     0.216032     0.441979
    0.711223     0.145858     0.475760
    0.718229     0.163399     0.477836
    0.688608     0.209411     0.476403
    0.745106     0.157092     0.494223
    0.719436     0.157924     0.490669
    0.716358     0.214997     0.435451
    0.725145     0.115017     0.549212
    0.712326     0.144203     0.449836
    0.719571     0.065012     0.393117
    0.720809     0.092729     0.378135
    0.708880     0.078667     0.373671
    0.722705     0.090639     0.370283
    0.726309     0.109494     0.592569
    0.650589     0.136886     0.483440
    0.708610     0.116893     0.453938
    0.720839     0.203768     0.422260
    0.690850     0.142558     0.482760
    0.725365     0.143756     0.550734
    0.708474     0.116101     0.483463
    0.697983     0.121268     0.423671
    0.716862     0.136419     0.457350
    0.690944     0.097392     0.483109
    0.708447     0.148734     0.444473
    0.715286     0.131958     0.555091
    0.722500     0.058960     0.433751
    0.681381     0.068045     0.517463
    0.703791     0.125942     0.488124
    0.695818     0.070742     0.353589
    0.732180     0.222009     0.540160
    0.743916     0.132941     0.547400
    0.678561     0.142421     0.396721
    0.711685     0.068487     0.457875
    0.740929     0.096871     0.454966
    0.734496     0.091905     0.483224
    0.735294     0.120230     0.442189
    0.720178     0.120872     0.421333
    0.681795     0.110679     0.360583
    0.727192     0.184032     0.421659
    0.739647     0.093253     0.532850
    0.715055     0.088782     0.371474
    0.711533     0.174158     0.509474
    0.721267     0.177659     0.561923
    0.716017     0.100469     0.452552
    0.648467     0.146153     0.419125
    0.672743     0.092483     0.487097
    0.686549     0.108222     0.487938
    0.735761     0.136919     0.560565
    0.703758     0.124373     0.487126
    0.695718     0.121221     0.460622
    0.752529     0.127781     0.554291
    0.721091     0.068561     0.512558
    0.735291     0.092965     0.516904
    0.716677     0.189078     0.542060
    0.733723     0.073334     0.453051
    0.700500     0.107413     0.467180
    0.739349     0.122895     0.518390
    0.699862     0.129313     0.419753
    0.712289     0.137102     0.536446
    0.675115     0.153185     0.481699
    0.745222     0.150466     0.434119
    0.689619     0.178757     0.465120
    0.734590     0.150161     0.553836
    0.664382     0.072990     0.404461
    0.696276     0.158291     0.444545
    0.738611     0.095448     0.453102
    0.706031     0.151344     0.495607
    0.688926     0.064901     0.461824
    0.684648     0.061825     0.419100
    0.733493     0.071477     0.483707
    0.722690     0.085061     0.548818
    0.652383     0.093198     0.446589
    0.729613     0.089670     0.386078
    0.723769     0.129312     0.479888
    0.725575     0.099146     0.407642
    0.719717     0.084110     0.399391
    0.718759     0.104147     0.446484
    0.702634     0.134142     0.498281
    0.723781     0.115781     0.443770
    0.713189     0.201650     0.523394
    0.738223     0.105161     0.571200
    0.738216     0.150618     0.541673
    0.741422     0.096926     0.541649
    0.693739     0.090467     0.527033
    0.706988     0.221463     0.440327
    0.715707     0.149774     0.486949
    0.720652     0.088014     0.438512
    0.707646     0.131191     0.509793
    0.722769     0.068468     0.504728
    0.698988     0.073862     0.421253
    0.703183     0.194463     0.502936
    0.726441     0.160660     0.548237
    0.738541     0.157885     0.461103
    0.716659     0.113092     0.433165
    0.748158     0.152642     0.608456
    0.716535     0.158601     0.507452
    0.725273     0.147888     0.424493
    0.738838     0.104435     0.482424
    0.699749     0.113498     0.432591
    0.734305     0.087299     0.561066
    0.731241     0.112266     0.451011
    0.698851     0.075087     0.424782
    0.737267     0.100620     0.546929
    0.712972     0.089543     0.510761
    0.715681     0.120435     0.485406
    0.724528     0.113538     0.462341
    0.725552     0.153076     0.445223
    0.663327     0.082867     0.478674
    0.722804     0.159474     0.500280
    0.700416     0.112208     0.498417
    0.730560     0.162014     0.452884
    0.728349     0.106563     0.456943
    0.748628     0.182377     0.469122
    0.731955     0.102071     0.403443
    0.712580     0.124309     0.446599
    0.736696     0.130419     0.486764
    0.699511     0.090416     0.444546
    0.711484     0.114189     0.542069
    0.731528     0.105723     0.490354
    0.731999     0.136124     0.563946
    0.723510     0.153367     0.523296
    0.715797     0.160723     0.479954
    0.717599     0.113210     0.509456
    0.735589     0.169730     0.475939
    0.718294     0.047211     0.429153
    0.730540     0.114004     0.553139
    0.701936     0.115468     0.448217
    0.738336     0.224070     0.497412
    0.743335     0.068238     0.470611
    0.718810     0.130422     0.456499
    0.728476     0.126993     0.528300
    0.685362     0.136030     0.446549
    0.693362     0.185093     0.434419
    0.698007     0.110572     0.501203
    0.734511     0.126661     0.529191
    0.681161     0.105249     0.467665
    0.737507     0.152731     0.551225
    0.730989     0.107386     0.481866
    0.733459     0.163961     0.521369
    0.707302     0.154613     0.491227
    0.735468     0.133182     0.460515
    0.729404     0.185844     0.588598
    0.694235     0.123053     0.436049
    0.700846     0.098851     0.445715
    0.725103     0.137573     0.472339
    0.687205     0.106687     0.490975
    0.711988     0.061060     0.504391
    0.741858     0.070185     0.437652
    0.725345     0.190468     0.505358
    0.678365     0.064308     0.444488
    0.687201     0.087971     0.535259
    0.744443     0.091671     0.506537
    0.730925     0.094005     0.389778
    0.738637     0.163035     0.487019
    0.737955     0.076808     0.437936
    0.748845     0.148938     0.504929
    0.745959     0.110054     0.568010
    0.712419     0.073108     0.421489
    0.733695     0.107466     0.446857
    0.714444     0.103396     0.488113
    0.716556     0.088447     0.466616
    0.722357     0.129234     0.523787
    0.661391     0.065487     0.383352
    0.709030     0.143476     0.440845
    0.700287     0.115887     0.447239
    0.721638     0.141049     0.489194
    0.723782     0.128961     0.423505
    0.755511     0.070892     0.494077
    0.715981     0.145522     0.345753
    0.714895     0.088014     0.550336
    0.728933     0.101615     0.437846
    0.708269     0.051082     0.511999
    0.722597     0.096020     0.444397
    0.692765     0.115227     0.561929
    0.734713     0.154276     0.451615
    0.729974     0.082429     0.463059
    0.746555     0.087992     0.476454
    0.701176     0.114411     0.303401
    0.718062     0.120497     0.495247
    0.724149     0.140957     0.371549
    0.693671     0.078262     0.439960
    0.709369     0.124131     0.459237
    0.726265     0.126659     0.523865
    0.705072     0.199229     0.465843
    0.716213     0.205574     0.490664
    0.722246     0.134193     0.515098
    0.719971     0.173422     0.493858
    0.736935     0.075967     0.480675
    0.737065     0.130593     0.487588
    0.731274     0.132300     0.481604
    0.727731     0.152471     0.501355
    0.702134     0.091578     0.389862
    0.736434     0.160733     0.517054
    0.718714     0.109758     0.491494
    0.707626     0.181305     0.426090
    0.732930     0.111446     0.461557
    0.741861     0.171215     0.509584
    0.703441     0.143536     0.470267
    0.721980     0.190153     0.479564
    0.717175     0.137498     0.482476
    0.680421     0.139962     0.461876
    0.684237     0.089593     0.468382
    0.677738     0.089516     0.455362
    0.716348     0.111698     0.491870
    0.715216     0.134926     0.580995
    0.754239     0.166729     0.435742
    0.691610     0.092644     0.499506
    0.732029     0.082072     0.576078
    0.721880     0.147603     0.415252
    0.721781     0.111338     0.508863
    0.704577     0.130119     0.538545
    0.682719     0.134545     0.421539
    0.716539     0.099494     0.482163
    0.721825     0.111167     0.468933
    0.700798     0.208941     0.469481
    0.741080     0.088440     0.560438
    0.705100     0.161528     0.512188
    0.713454     0.105969     0.446445
    0.707030     0.125015     0.430765
    0.732664     0.153356     0.478048
    0.714893     0.121057     0.473087
    0.722617     0.106120     0.509164
    0.698183     0.115622     0.479540
    0.731191     0.091519     0.415469
    0.702156     0.128178     0.370503
    0.727281     0.162012     0.464230
    0.740416     0.152940     0.527170
    0.724597     0.123816     0.480102
    0.737492     0.161561     0.463187
    0.726482     0.164933     0.570390
    0.734524     0.111502     0.455299
    0.702111     0.129107     0.541799
    0.729279     0.224300     0.414817
    0.702195     0.122754     0.468809
    0.695060     0.121969     0.413899
    0.708031     0.101923     0.505454
    0.745269     0.125073     0.484532
    0.689040     0.133459     0.353757
    0.732624     0.124560     0.372749
    0.725499     0.062145     0.495331
    0.724630     0.067324     0.472500
    0.706746     0.109591     0.489983
    0.717638     0.123661     0.529727
    0.715370     0.135731     0.546606
    0.735221     0.098657     0.513839
    0.710879     0.186194     0.406528
    0.724066     0.114809     0.499932
    0.633660     0.121439     0.372256
    0.692233     0.133803     0.506229
    0.741040     0.176052     0.533530
    0.741975     0.093139     0.502690
    0.685076     0.138826     0.486280
    0.717231     0.075224     0.406687
    0.716910     0.162223     0.537696
    0.703237     0.077269     0.548190
    0.732079     0.206045     0.548140
    0.688048     0.113134     0.446469
    0.720961     0.173057     0.490698
    0.693584     0.151699     0.457548
    0.678981     0.197671     0.512847
    0.714478     0.154197     0.519816
    0.729726     0.080108     0.501370
    0.702356     0.158874     0.487496
    0.733511     0.113591     0.402115
    0.688038     0.108134     0.431114
    0.703541     0.126759     0.463258
    0.710065     0.115566     0.479427
    0.739338     0.146776     0.499778
    0.641325     0.095115     0.461419
    0.733484     0.104515     0.523719
    0.685482     0.135055     0.459158
    0.716112     0.124444     0.461407
    0.714702     0.106604     0.416543
    0.680729     0.142825     0.474367
    0.700139     0.081788     0.421744
    0.730677     0.176937     0.559940
